FID,FID_1,OBJECTID,StopId,StopName,Lon,Lat,Comments,tpField00,FacingDir,CurbType,InService,Bench,Shelter,Lighting,Garbage,Telephone,SignPost,Bicycle,Transfer,UserShort3,UserShort4,UserShort5,tpField01,tpField02,tpField03,tpField04,tpField05,tpField06,tpField07,tpField08,tpField09,LineAbbr,LineName,LineType,LineList,GlobalID,CreationDa,Creator,EditDate,Editor
275,791.000000000000000,791.000000000000000,1529.000000000000000,W 5TH AVE & KENNY RD,-83035246.000000000000000,39988382.000000000000000, ,Nr,W, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,005,W 5TH AVE/REFUGEE,FX,005,03a1ae22-d6d0-433a-aaf5-a779707af549,,COTA1974,,COTA1974
276,792.000000000000000,792.000000000000000,1530.000000000000000,W 5TH AVE & DOTEN AVE,-83037735.000000000000000,39988507.000000000000000, ,Nr,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,681a3081-fc7a-435b-b613-418dea5f5852,,COTA1974,,COTA1974
277,793.000000000000000,793.000000000000000,1531.000000000000000,W 5TH AVE & NORTHWEST BLVD,-83040543.000000000000000,39988646.000000000000000, ,Nr,W, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,005,W 5TH AVE/REFUGEE,FX,005,a7aa31bb-589e-44d2-8979-4f708e0f8141,,COTA1974,,COTA1974
278,794.000000000000000,794.000000000000000,1532.000000000000000,W 5TH AVE & GRANDVIEW AVE,-83044265.000000000000000,39988835.000000000000000, ,Nr,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,005,W 5TH AVE/REFUGEE,FX,005,e4b8d90b-129c-4d26-ad2a-d8f74ede4670,,COTA1974,,COTA1974
279,795.000000000000000,795.000000000000000,1533.000000000000000,W 5TH AVE & FAIRVIEW AVE,-83047544.000000000000000,39989000.000000000000000, ,Far,W, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,edd14967-ab14-4e90-b263-3bc9ef347a06,,COTA1974,,COTA1974
280,796.000000000000000,796.000000000000000,1535.000000000000000,W 5TH AVE & ASHLAND AVE,-83050164.000000000000000,39989115.000000000000000, ,Nr,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,9b985e97-d189-4e66-a241-29006f5d5c94,,COTA1974,,COTA1974
281,797.000000000000000,797.000000000000000,1536.000000000000000,W 5TH AVE & WESTWOOD AVE,-83052682.000000000000000,39989209.000000000000000, ,Nr,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,87538753-c412-4557-ab6a-a0c1f9d6b0d2,,COTA1974,,COTA1974
282,798.000000000000000,798.000000000000000,1537.000000000000000,W 5TH AVE & WYANDOTTE RD,-83055638.000000000000000,39989322.000000000000000, ,Far,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,b4c24511-ce30-41de-b8d3-7cb590c4809a,,COTA1974,,COTA1974
283,799.000000000000000,799.000000000000000,1538.000000000000000,W 5TH AVE & CAMBRIDGE BLVD,-83057964.000000000000000,39989410.000000000000000, ,Far,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,56e42c92-ed1e-4d16-af6a-f2a6c0e21af7,,COTA1974,,COTA1974
284,1960.000000000000000,1960.000000000000000,1540.000000000000000,ARLINGTON AVE & W CHELSEA RD,-83060182.000000000000000,39991213.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,ce93360f-fb5b-49d1-9ddc-714f434b2426,,COTA1974,,COTA1974
285,1961.000000000000000,1961.000000000000000,1541.000000000000000,ARLINGTON AVE & CAMBRIDGE BLVD,-83060319.000000000000000,39993055.000000000000000, ,Nr,N, ,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,013,ARLINGTON/1ST AVE,FX,013,7ea6e1f6-8bff-4f34-b93b-8830f71b56f7,,COTA1974,,COTA1974
286,1962.000000000000000,1962.000000000000000,1543.000000000000000,ARLINGTON AVE & EDGEMONT RD,-83060583.000000000000000,39996391.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000, ,1, , ,0, ,1,0,1,013,ARLINGTON/1ST AVE,FX,013,1a8e3f5f-5690-4afe-a8d8-37b442b5d07d,,COTA1974,,COTA1974
287,1963.000000000000000,1963.000000000000000,1544.000000000000000,ARLINGTON AVE & N MALLWAY DR,-83061587.000000000000000,39999008.000000000000000, ,Nr,N, ,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,013,ARLINGTON/1ST AVE,FX,013,039129b7-92ea-4f77-ab3e-a040ca320592,,COTA1974,,COTA1974
288,1964.000000000000000,1964.000000000000000,1545.000000000000000,ARLINGTON AVE & TEWKSBURY RD,-83063641.000000000000000,40001204.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,edde1631-b13a-4db2-9370-581b80025051,,COTA1974,,COTA1974
289,1965.000000000000000,1965.000000000000000,1546.000000000000000,ARLINGTON AVE & WICKFORD RD,-83065100.000000000000000,40002390.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,55a1494d-8b4b-4d89-9dd1-71600b158e36,,COTA1974,,COTA1974
290,1966.000000000000000,1966.000000000000000,1550.000000000000000,TREMONT RD & W LANE AVE,-83070121.000000000000000,40007743.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,779b9caa-3844-42a9-8436-82de96df7a8b,,COTA1974,,COTA1974
291,1967.000000000000000,1967.000000000000000,1551.000000000000000,TREMONT RD & WILSHIRE DR,-83069818.000000000000000,40009985.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,2b2f4459-8389-4c89-bfdb-da29fc2eed14,,COTA1974,,COTA1974
292,1968.000000000000000,1968.000000000000000,1552.000000000000000,TREMONT RD & NORTHAM RD,-83068761.000000000000000,40012219.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,3a705028-9ac8-41b0-8d94-2b6572740ac7,,COTA1974,,COTA1974
293,1969.000000000000000,1969.000000000000000,1553.000000000000000,TREMONT RD & FARLEIGH RD,-83066663.000000000000000,40014584.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,013,ARLINGTON/1ST AVE,FX,013,a5907a20-c26a-42be-82cf-6390a5a78b04,,COTA1974,,COTA1974
294,1970.000000000000000,1970.000000000000000,1555.000000000000000,TREMONT RD & INCHCLIFF RD,-83064133.000000000000000,40017522.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,444cf468-bd91-44b0-a941-9e07051b34e0,,COTA1974,,COTA1974
295,1971.000000000000000,1971.000000000000000,1556.000000000000000,TREMONT RD & ZOLLINGER RD,-83062934.000000000000000,40018870.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,7dd5c2e9-5ffb-4927-89c0-117b4ff6841b,,COTA1974,,COTA1974
296,379.000000000000000,379.000000000000000,1557.000000000000000,TREMONT RD & LANGHAM RD,-83061183.000000000000000,40020787.000000000000000, ,ONr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,003,NORTHWEST/HARRISBURG,FX,"003, 013, 032",f41bac20-641f-4106-a1fe-bb66c80f9d67,,COTA1974,,COTA1974
297,1972.000000000000000,1972.000000000000000,1558.000000000000000,RIDGECLIFF RD & TREMONT RD,-83060265.000000000000000,40022538.000000000000000, ,Far,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,"013, 032",3ab4e578-fe5d-48eb-acef-19867c5babf9,,COTA1974,,COTA1974
298,2231.000000000000000,2230.000000000000000,1712.000000000000000,KIMBERLY PKWY N & MERCEDES LN,-82886452.000000000000000,39926107.000000000000000, ,Far,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,116.000000000000000,0.000000000000000,0.000000000000000, ,Y, , , , , , , ,023,JAMES-STELZER,FX,023,0075de4c-c20f-43fb-a4e3-d41994bfe04f,,COTA1974,,COTA1974
299,1974.000000000000000,1974.000000000000000,1560.000000000000000,RIDGECLIFF RD & COLCHESTER RD,-83066522.000000000000000,40022849.000000000000000, ,Nr,W, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,"013, 032",b580fa31-77d9-404b-a089-d7a0f0fd3135,,COTA1974,,COTA1974
300,1988.000000000000000,1988.000000000000000,1574.000000000000000,RIDGECLIFF RD & REDDING RD,-83069173.000000000000000,40022890.000000000000000, ,Far,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,"013, 032",93a1ce73-2acb-4d51-b6c4-13787bb9e62e,,COTA1974,,COTA1974
301,1989.000000000000000,1989.000000000000000,1575.000000000000000,RIDGECLIFF RD & COLCHESTER RD,-83066294.000000000000000,40022759.000000000000000, ,Mid,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,"013, 032",05eadd9e-bcdd-4535-a8b9-1f11185e268a,,COTA1974,,COTA1974
302,1990.000000000000000,1990.000000000000000,1576.000000000000000,RIDGECLIFF RD & SOMERFORD RD,-83063001.000000000000000,40022595.000000000000000, ,Far,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,"013, 032",3bb7094c-c685-4dea-931e-9cb483d9e058,,COTA1974,,COTA1974
303,1993.000000000000000,1993.000000000000000,1579.000000000000000,TREMONT RD & ZOLLINGER RD,-83062900.000000000000000,40019014.000000000000000, ,Nr,S, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,239.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , ,013,ARLINGTON/1ST AVE,FX,013,b83d15e3-657d-4e9f-8afe-9360e2948efb,,COTA1974,,COTA1974
304,2729.000000000000000,2729.000000000000000,1580.000000000000000,WESTERVILLE RD & FRENCHPARK DR,-82929309.000000000000000,40069673.000000000000000,5/03/04,FR,N, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,240.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , ,035,DUBLIN-GRANVILLE,FX,035,874240dd-3093-4ea6-b858-3bc8931d4799,,COTA1974,,COTA1974
305,2728.000000000000000,2728.000000000000000,1581.000000000000000,WESTERVILLE RD & VALLEY PARK AVE,-82932064.000000000000000,40065968.000000000000000,5/03/04,Far,N, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,241.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , ,035,DUBLIN-GRANVILLE,FX,035,b3fc7bcc-5129-4370-8178-750eaa4b0681,,COTA1974,,COTA1974
306,522.000000000000000,522.000000000000000,1586.000000000000000,S 4TH ST & E TOWN ST,-82995428.000000000000000,39958973.000000000000000, ,Nr,N, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,003,NORTHWEST/HARRISBURG,FX,"003, 006, 008, 009, 011, 013, 051, 052, 061, 071, 072, 073, 074",270da681-6688-48af-818a-afaf1e1d7744,,COTA1974,,COTA1974
307,1997.000000000000000,1997.000000000000000,1587.000000000000000,TREMONT RD & ONANDAGA DR,-83069997.000000000000000,40009590.000000000000000, ,Nr,S, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,d6e8bcad-0c35-4d2f-9a3e-19a385a44237,,COTA1974,,COTA1974
308,1998.000000000000000,1998.000000000000000,1588.000000000000000,TREMONT RD & W LANE AVE,-83070226.000000000000000,40007581.000000000000000, ,Far,S, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,2b83630e-d29b-4e81-94cc-ddb93f969f3e,,COTA1974,,COTA1974
309,1999.000000000000000,1999.000000000000000,1589.000000000000000,ARLINGTON AVE & TREMONT RD,-83069108.000000000000000,40005044.000000000000000, ,Far,S, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,0dec3bd8-aff7-4824-943e-65911cedc529,,COTA1974,,COTA1974
310,2000.000000000000000,2000.000000000000000,1591.000000000000000,ARLINGTON AVE & WESTOVER RD,-83066111.000000000000000,40002592.000000000000000, ,Far,S, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,d4d47239-f5ab-4d4f-b8de-d492cee72d9a,,COTA1974,,COTA1974
311,2001.000000000000000,2001.000000000000000,1592.000000000000000,ARLINGTON AVE & TEWKSBURY RD,-83063842.000000000000000,40001287.000000000000000, ,Nr,S, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,b2fe4cc8-9f31-40fa-bf3b-45e3a4aabc69,,COTA1974,,COTA1974
312,2002.000000000000000,2002.000000000000000,1593.000000000000000,ARLINGTON AVE & GUILFORD RD,-83062624.000000000000000,39999940.000000000000000, ,Nr,S, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,12443352-b57a-4ece-8dc3-3921f6f506bf,,COTA1974,,COTA1974
313,2003.000000000000000,2003.000000000000000,1594.000000000000000,ARLINGTON AVE & WALTHAM RD,-83061000.000000000000000,39997675.000000000000000, ,Far,S, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,b1074d04-7a08-4e35-99c6-a5d2b3da6e3f,,COTA1974,,COTA1974
314,2004.000000000000000,2004.000000000000000,1596.000000000000000,ARLINGTON AVE & CAMBRIDGE BLVD,-83060491.000000000000000,39993486.000000000000000, ,Nr,S, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,013,ARLINGTON/1ST AVE,FX,013,a9c7533c-df7b-40e2-9848-e7ce7451a0e6,,COTA1974,,COTA1974
315,2005.000000000000000,2005.000000000000000,1597.000000000000000,ARLINGTON AVE & W CHELSEA RD,-83060346.000000000000000,39991432.000000000000000, ,Nr,S, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000, ,1, , ,0, ,1,0,1,013,ARLINGTON/1ST AVE,FX,013,1da07f52-5548-41af-b11b-ff230adb53c2,,COTA1974,,COTA1974
316,2006.000000000000000,2006.000000000000000,1598.000000000000000,ARLINGTON AVE & W 5TH AVE,-83060186.000000000000000,39989231.000000000000000, ,Far,S, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,0,013,ARLINGTON/1ST AVE,FX,013,7a321241-0f96-4246-8ad4-0aaeb2a040d3,,COTA1974,,COTA1974
317,856.000000000000000,856.000000000000000,1599.000000000000000,W 5TH AVE & CAMBRIDGE BLVD,-83057926.000000000000000,39989314.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,5fe543ae-4492-421d-bb96-a7b3378db092,,COTA1974,,COTA1974
318,857.000000000000000,857.000000000000000,1600.000000000000000,W 5TH AVE & WYANDOTTE RD,-83055496.000000000000000,39989221.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,58f0bf64-ae7c-4e9f-be9a-c282b3c6a0bc,,COTA1974,,COTA1974
319,858.000000000000000,858.000000000000000,1601.000000000000000,W 5TH AVE & WESTWOOD AVE,-83052857.000000000000000,39989112.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000, ,1, ,1995,0,Standard,1,1,1,005,W 5TH AVE/REFUGEE,FX,005,6444531b-707a-465c-b30f-432e2b19880c,,COTA1974,,COTA1974
320,859.000000000000000,859.000000000000000,1602.000000000000000,W 5TH AVE & ASHLAND AVE,-83050358.000000000000000,39989011.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,005,W 5TH AVE/REFUGEE,FX,005,9da54052-c9ca-4fe7-b2b3-b3efd9a9cb69,,COTA1974,,COTA1974
321,860.000000000000000,860.000000000000000,1604.000000000000000,W 5TH AVE & FAIRVIEW AVE,-83047631.000000000000000,39988880.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,44d7c3af-3a79-400d-90ed-031bf3e543ca,,COTA1974,,COTA1974
322,861.000000000000000,861.000000000000000,1605.000000000000000,W 5TH AVE & GRANDVIEW AVE,-83044634.000000000000000,39988741.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, ,2006,0,Standard,0,1,1,005,W 5TH AVE/REFUGEE,FX,005,2960aa1c-f4db-42f7-af96-2a6115cddffe,,COTA1974,,COTA1974
323,862.000000000000000,862.000000000000000,1606.000000000000000,W 5TH AVE & NORTHWEST BLVD,-83041140.000000000000000,39988566.000000000000000, ,Nr,E, ,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000, ,1, , ,0, ,1,0,1,005,W 5TH AVE/REFUGEE,FX,005,e2989224-7b61-4a98-9e20-ab6c439b5c94,,COTA1974,,COTA1974
324,863.000000000000000,863.000000000000000,1607.000000000000000,W 5TH AVE & DOTEN AVE,-83038096.000000000000000,39988411.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,1, , ,0, ,0,0,1,005,W 5TH AVE/REFUGEE,FX,005,6950e012-7932-48db-9662-779b04680dfd,,COTA1974,,COTA1974
325,864.000000000000000,864.000000000000000,1608.000000000000000,W 5TH AVE & EASTVIEW AVE,-83035810.000000000000000,39988300.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0, , ,0, ,0,0,0,005,W 5TH AVE/REFUGEE,FX,005,9c10bbb3-1c76-499c-8a3a-1a6d30dcdf1b,,COTA1974,,COTA1974
326,865.000000000000000,865.000000000000000,1609.000000000000000,W 5TH AVE & HOLLY AVE,-83033569.000000000000000,39988186.000000000000000, ,Nr,E, ,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000, ,1, , ,0, ,1,0,1,005,W 5TH AVE/REFUGEE,FX,005,5347ce1c-e7fc-4ff3-bb17-77c5776e7fdf,,COTA1974,,COTA1974
327,866.000000000000000,866.000000000000000,1611.000000000000000,W 5TH AVE & EDGEHILL RD,-83028914.000000000000000,39987948.000000000000000, ,Far,E, ,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000, ,1, ,2004,0,Standard,1,1,1,005,W 5TH AVE/REFUGEE,FX,"005, 022",b7e16d81-a0d4-43dc-88b7-579c7a4cb95e,,COTA1974,,COTA1974
